station_id,timestamp,temp_c,pressure_hpa,rh_pct
AHMEDNAGAR,2024-02-21T11:00:00Z,31.0,937.9,16
AHMEDNAGAR,2024-02-21T12:00:00Z,29.4,938.3,19
AHMEDNAGAR,2024-02-21T13:00:00Z,27.6,938.5,23
AHMEDNAGAR,2024-02-21T14:00:00Z,25.9,939.1,34
AHMEDNAGAR,2024-02-21T15:00:00Z,24.8,939.9,43
AHMEDNAGAR,2024-02-21T16:00:00Z,23.7,940.4,48
AHMEDNAGAR,2024-02-21T17:00:00Z,22.4,940.3,54
AHMEDNAGAR,2024-02-21T18:00:00Z,21.2,940.1,63
AHMEDNAGAR,2024-02-21T19:00:00Z,20.2,939.6,69
AHMEDNAGAR,2024-02-21T20:00:00Z,19.5,939.1,73
AHMEDNAGAR,2024-02-21T21:00:00Z,19.2,938.1,70
AHMEDNAGAR,2024-02-21T22:00:00Z,18.8,937.8,68
AHMEDNAGAR,2024-02-21T23:00:00Z,18.3,937.9,67
AHMEDNAGAR,2024-02-22T00:00:00Z,17.7,938.1,69
AHMEDNAGAR,2024-02-22T01:00:00Z,17.8,938.8,74
AHMEDNAGAR,2024-02-22T02:00:00Z,18.3,940.0,71
AHMEDNAGAR,2024-02-22T03:00:00Z,21.6,941.5,57
AHMEDNAGAR,2024-02-22T04:00:00Z,24.6,942.3,44
AHMEDNAGAR,2024-02-22T05:00:00Z,26.6,942.6,31
AHMEDNAGAR,2024-02-22T06:00:00Z,28.0,942.2,27
AHMEDNAGAR,2024-02-22T07:00:00Z,29.3,941.0,22
AHMEDNAGAR,2024-02-22T08:00:00Z,30.4,940.1,19
AHMEDNAGAR,2024-02-22T09:00:00Z,30.9,939.1,17
AHMEDNAGAR,2024-02-22T10:00:00Z,30.7,938.6,16
AHMEDNAGAR,2024-02-22T11:00:00Z,29.9,938.6,16
AHMEDNAGAR,2024-02-22T12:00:00Z,28.4,939.0,20
AHMEDNAGAR,2024-02-22T13:00:00Z,26.8,938.9,23
AHMEDNAGAR,2024-02-22T14:00:00Z,25.2,939.4,31
AHMEDNAGAR,2024-02-22T15:00:00Z,24.0,940.2,35
AHMEDNAGAR,2024-02-22T16:00:00Z,22.9,940.9,37
AHMEDNAGAR,2024-02-22T17:00:00Z,21.8,941.0,36
AHMEDNAGAR,2024-02-22T18:00:00Z,20.5,941.1,38
AHMEDNAGAR,2024-02-22T19:00:00Z,19.4,940.4,41
AHMEDNAGAR,2024-02-22T20:00:00Z,18.3,940.0,45
AHMEDNAGAR,2024-02-22T21:00:00Z,17.5,939.3,47
AHMEDNAGAR,2024-02-22T22:00:00Z,17.1,938.9,48
AHMEDNAGAR,2024-02-22T23:00:00Z,16.8,938.8,49
AHMEDNAGAR,2024-02-23T00:00:00Z,16.6,939.1,49
AHMEDNAGAR,2024-02-23T01:00:00Z,15.6,939.8,71
AHMEDNAGAR,2024-02-23T02:00:00Z,16.9,941.1,65
AHMEDNAGAR,2024-02-23T03:00:00Z,20.0,942.5,53
AHMEDNAGAR,2024-02-23T04:00:00Z,22.6,943.1,43
AHMEDNAGAR,2024-02-23T05:00:00Z,24.3,943.1,37
AHMEDNAGAR,2024-02-23T06:00:00Z,25.9,942.6,33
AHMEDNAGAR,2024-02-23T07:00:00Z,27.3,941.4,29
AHMEDNAGAR,2024-02-23T08:00:00Z,28.4,940.2,25
AHMEDNAGAR,2024-02-23T09:00:00Z,29.0,939.6,23
AHMEDNAGAR,2024-02-23T10:00:00Z,29.3,938.8,20
AHMEDNAGAR,2024-02-23T11:00:00Z,29.0,938.7,20
AHMEDNAGAR,2024-02-23T12:00:00Z,28.0,938.9,21
AHMEDNAGAR,2024-02-23T13:00:00Z,25.4,938.7,25
AHMEDNAGAR,2024-02-23T14:00:00Z,24.0,938.8,28
AHMEDNAGAR,2024-02-23T15:00:00Z,23.1,939.3,30
AHMEDNAGAR,2024-02-23T16:00:00Z,22.3,939.5,31
AHMEDNAGAR,2024-02-23T17:00:00Z,21.7,939.4,33
AHMEDNAGAR,2024-02-23T18:00:00Z,20.5,939.6,38
AHMEDNAGAR,2024-02-23T19:00:00Z,19.3,939.2,44
AHMEDNAGAR,2024-02-23T20:00:00Z,18.9,938.7,44
AHMEDNAGAR,2024-02-23T21:00:00Z,18.1,938.5,46
AHMEDNAGAR,2024-02-23T22:00:00Z,17.5,938.0,47
AHMEDNAGAR,2024-02-23T23:00:00Z,16.9,937.8,46
AHMEDNAGAR,2024-02-24T00:00:00Z,16.6,937.9,44
AHMEDNAGAR,2024-02-24T01:00:00Z,16.4,938.7,47
AHMEDNAGAR,2024-02-24T02:00:00Z,16.8,939.4,46
AHMEDNAGAR,2024-02-24T03:00:00Z,20.1,941.1,37
AHMEDNAGAR,2024-02-24T04:00:00Z,22.9,942.3,27
AHMEDNAGAR,2024-02-24T05:00:00Z,24.9,942.8,24
AHMEDNAGAR,2024-02-24T06:00:00Z,26.8,942.4,22
AHMEDNAGAR,2024-02-24T07:00:00Z,28.4,941.4,19
AHMEDNAGAR,2024-02-24T08:00:00Z,29.6,940.4,17
AHMEDNAGAR,2024-02-24T09:00:00Z,30.0,939.5,16
AHMEDNAGAR,2024-02-24T10:00:00Z,30.1,938.8,15
AHMEDNAGAR,2024-02-24T11:00:00Z,29.9,938.5,15
AHMEDNAGAR,2024-02-24T12:00:00Z,29.2,938.5,15
AHMEDNAGAR,2024-02-24T13:00:00Z,26.1,938.7,17
AHMEDNAGAR,2024-02-24T14:00:00Z,24.5,938.6,17
AHMEDNAGAR,2024-02-24T15:00:00Z,23.6,939.1,17
AHMEDNAGAR,2024-02-24T16:00:00Z,23.1,939.9,16
AHMEDNAGAR,2024-02-24T17:00:00Z,21.5,940.6,17
AHMEDNAGAR,2024-02-24T18:00:00Z,20.3,940.3,20
AHMEDNAGAR,2024-02-24T19:00:00Z,19.5,939.9,23
AHMEDNAGAR,2024-02-24T20:00:00Z,18.8,939.1,26
AHMEDNAGAR,2024-02-24T21:00:00Z,18.3,938.3,27
AHMEDNAGAR,2024-02-24T22:00:00Z,17.7,938.0,28
AHMEDNAGAR,2024-02-24T23:00:00Z,17.1,937.9,29
AHMEDNAGAR,2024-02-25T00:00:00Z,16.7,937.8,29
AHMEDNAGAR,2024-02-25T01:00:00Z,16.1,938.9,34
AHMEDNAGAR,2024-02-25T02:00:00Z,16.5,939.6,33
AHMEDNAGAR,2024-02-25T03:00:00Z,19.7,940.6,28
AHMEDNAGAR,2024-02-25T04:00:00Z,23.2,941.4,23
AHMEDNAGAR,2024-02-25T05:00:00Z,26.0,942.0,21
AHMEDNAGAR,2024-02-25T06:00:00Z,27.9,941.7,19
AHMEDNAGAR,2024-02-25T07:00:00Z,29.4,940.8,18
AHMEDNAGAR,2024-02-25T08:00:00Z,30.3,939.9,17
AHMEDNAGAR,2024-02-25T09:00:00Z,30.9,939.0,17
AHMEDNAGAR,2024-02-25T10:00:00Z,31.1,938.3,18
AHMEDNAGAR,2024-02-25T11:00:00Z,30.9,938.1,18
AHMEDNAGAR,2024-02-25T12:00:00Z,30.1,938.2,19
AHMEDNAGAR,2024-02-25T13:00:00Z,27.9,937.9,22
AHMEDNAGAR,2024-02-25T14:00:00Z,25.9,938.5,25
AHMEDNAGAR,2024-02-25T15:00:00Z,24.3,938.8,27
AHMEDNAGAR,2024-02-25T16:00:00Z,22.9,939.2,30
AHMEDNAGAR,2024-02-25T17:00:00Z,22.1,938.9,31
AHMEDNAGAR,2024-02-25T18:00:00Z,21.9,938.9,31
AHMEDNAGAR,2024-02-25T19:00:00Z,20.9,938.3,34
AHMEDNAGAR,2024-02-25T20:00:00Z,18.9,937.4,40
AHMEDNAGAR,2024-02-25T21:00:00Z,19.3,937.2,39
AHMEDNAGAR,2024-02-25T22:00:00Z,18.7,936.8,42
AHMEDNAGAR,2024-02-25T23:00:00Z,18.8,936.9,43
AHMEDNAGAR,2024-02-26T00:00:00Z,18.5,937.4,45
AHMEDNAGAR,2024-02-26T01:00:00Z,18.5,938.5,56
AHMEDNAGAR,2024-02-26T02:00:00Z,19.3,939.4,54
AHMEDNAGAR,2024-02-26T03:00:00Z,22.9,941.2,47
AHMEDNAGAR,2024-02-26T04:00:00Z,25.9,942.1,54
AHMEDNAGAR,2024-02-26T05:00:00Z,28.2,942.2,53
AHMEDNAGAR,2024-02-26T06:00:00Z,30.0,941.8,43
AHMEDNAGAR,2024-02-26T07:00:00Z,31.0,941.0,38
AHMEDNAGAR,2024-02-26T08:00:00Z,32.6,939.9,34
AHMEDNAGAR,2024-02-26T09:00:00Z,33.6,938.9,31
AHMEDNAGAR,2024-02-26T10:00:00Z,33.3,938.3,31
AHMEDNAGAR,2024-02-26T11:00:00Z,32.8,938.1,30
AHMEDNAGAR,2024-02-26T12:00:00Z,32.2,938.1,31
AHMEDNAGAR,2024-02-26T13:00:00Z,29.5,938.6,36
AHMEDNAGAR,2024-02-26T14:00:00Z,27.4,938.4,43
AHMEDNAGAR,2024-02-26T15:00:00Z,28.2,939.5,39
AHMEDNAGAR,2024-02-26T16:00:00Z,27.2,939.9,43
AHMEDNAGAR,2024-02-26T17:00:00Z,25.3,940.0,49
AHMEDNAGAR,2024-02-26T18:00:00Z,24.1,940.2,55
AHMEDNAGAR,2024-02-26T19:00:00Z,23.7,940.1,57
AHMEDNAGAR,2024-02-26T20:00:00Z,23.4,939.9,58
AHMEDNAGAR,2024-02-26T21:00:00Z,22.9,939.6,57
AHMEDNAGAR,2024-02-26T22:00:00Z,22.3,939.4,57
AHMEDNAGAR,2024-02-26T23:00:00Z,21.5,939.3,65
AHMEDNAGAR,2024-02-27T00:00:00Z,20.4,939.3,75
AHMEDNAGAR,2024-02-27T01:00:00Z,20.6,939.3,73
AHMEDNAGAR,2024-02-27T02:00:00Z,22.0,940.5,67
AHMEDNAGAR,2024-02-27T03:00:00Z,24.8,942.8,56
AHMEDNAGAR,2024-02-27T04:00:00Z,27.1,943.5,44
AHMEDNAGAR,2024-02-27T05:00:00Z,29.3,943.6,35
AHMEDNAGAR,2024-02-27T06:00:00Z,31.0,943.3,31
AHMEDNAGAR,2024-02-27T07:00:00Z,32.2,942.4,28
AHMEDNAGAR,2024-02-27T08:00:00Z,32.9,941.5,27
AHMEDNAGAR,2024-02-27T09:00:00Z,33.7,940.4,25
AHMEDNAGAR,2024-02-27T10:00:00Z,33.7,939.4,26
AHMEDNAGAR,2024-02-27T11:00:00Z,33.2,939.1,27
AHMEDNAGAR,2024-02-27T12:00:00Z,31.9,939.3,28
AHMEDNAGAR,2024-02-27T13:00:00Z,29.8,939.4,33
AHMEDNAGAR,2024-02-27T14:00:00Z,28.9,939.6,34
AHMEDNAGAR,2024-02-27T15:00:00Z,27.8,940.3,36
AHMEDNAGAR,2024-02-27T16:00:00Z,27.0,941.3,39
AHMEDNAGAR,2024-02-27T17:00:00Z,25.8,941.6,49
AHMEDNAGAR,2024-02-27T18:00:00Z,24.6,941.6,54
AHMEDNAGAR,2024-02-27T19:00:00Z,23.1,941.2,60
AHMEDNAGAR,2024-02-27T20:00:00Z,22.5,940.6,63
AHMEDNAGAR,2024-02-27T21:00:00Z,21.5,939.8,67
AHMEDNAGAR,2024-02-27T22:00:00Z,20.6,939.2,72
AHMEDNAGAR,2024-02-27T23:00:00Z,20.1,939.0,75
AHMEDNAGAR,2024-02-28T00:00:00Z,19.7,939.0,76
AHMEDNAGAR,2024-02-28T01:00:00Z,19.7,940.1,75
AHMEDNAGAR,2024-02-28T02:00:00Z,21.0,941.3,69
AHMEDNAGAR,2024-02-28T03:00:00Z,24.1,942.9,60
AHMEDNAGAR,2024-02-28T04:00:00Z,27.2,943.8,51
AHMEDNAGAR,2024-02-28T05:00:00Z,29.5,943.8,40
AHMEDNAGAR,2024-02-28T06:00:00Z,30.6,943.2,35
AHMEDNAGAR,2024-02-28T07:00:00Z,31.2,942.3,33
AHMEDNAGAR,2024-02-28T08:00:00Z,31.8,941.0,31
AHMEDNAGAR,2024-02-28T09:00:00Z,32.6,940.3,29
AHMEDNAGAR,2024-02-28T10:00:00Z,32.5,939.6,28
AHMEDNAGAR,2024-02-28T11:00:00Z,32.0,939.2,29
AHMEDNAGAR,2024-02-28T12:00:00Z,31.2,939.2,30
AHMEDNAGAR,2024-02-28T13:00:00Z,29.4,939.1,30
AHMEDNAGAR,2024-02-28T14:00:00Z,28.0,939.3,34
AHMEDNAGAR,2024-02-28T15:00:00Z,26.9,940.2,36
AHMEDNAGAR,2024-02-28T16:00:00Z,26.9,940.9,36
AHMEDNAGAR,2024-02-28T17:00:00Z,26.5,941.1,37
AHMEDNAGAR,2024-02-28T18:00:00Z,25.6,940.6,41
AHMEDNAGAR,2024-02-28T19:00:00Z,24.5,939.8,44
AHMEDNAGAR,2024-02-28T20:00:00Z,24.2,939.2,45
AHMEDNAGAR,2024-02-28T21:00:00Z,23.4,938.4,47
AHMEDNAGAR,2024-02-28T22:00:00Z,21.9,937.8,51
AHMEDNAGAR,2024-02-28T23:00:00Z,20.5,937.5,56
AHMEDNAGAR,2024-02-29T00:00:00Z,21.3,938.0,53
AHMEDNAGAR,2024-02-29T01:00:00Z,22.2,939.6,56
AHMEDNAGAR,2024-02-29T02:00:00Z,22.9,940.6,55
AHMEDNAGAR,2024-02-29T03:00:00Z,25.8,942.2,47
AHMEDNAGAR,2024-02-29T04:00:00Z,29.0,943.4,38
AHMEDNAGAR,2024-02-29T05:00:00Z,30.9,943.5,32
AHMEDNAGAR,2024-02-29T06:00:00Z,31.7,943.3,30
AHMEDNAGAR,2024-02-29T07:00:00Z,32.8,942.4,25
AHMEDNAGAR,2024-02-29T08:00:00Z,33.2,941.5,23
AHMEDNAGAR,2024-02-29T09:00:00Z,33.3,940.5,21
AHMEDNAGAR,2024-02-29T10:00:00Z,33.3,939.7,21
AHMEDNAGAR,2024-02-29T11:00:00Z,33.2,939.4,20
AHMEDNAGAR,2024-02-29T12:00:00Z,32.6,939.4,21
AHMEDNAGAR,2024-02-29T13:00:00Z,30.8,939.4,19
AHMEDNAGAR,2024-02-29T14:00:00Z,28.3,939.8,27
AHMEDNAGAR,2024-02-29T15:00:00Z,26.2,939.9,33
AHMEDNAGAR,2024-02-29T16:00:00Z,24.9,940.2,35
AHMEDNAGAR,2024-02-29T17:00:00Z,25.6,940.6,32
AHMEDNAGAR,2024-02-29T18:00:00Z,25.1,941.0,33
AHMEDNAGAR,2024-02-29T19:00:00Z,25.2,941.2,33
AHMEDNAGAR,2024-02-29T20:00:00Z,24.5,940.5,34
AHMEDNAGAR,2024-02-29T21:00:00Z,23.1,939.9,40
AHMEDNAGAR,2024-02-29T22:00:00Z,23.7,939.5,37
AHMEDNAGAR,2024-02-29T23:00:00Z,23.2,939.5,40
AHMEDNAGAR,2024-03-01T00:00:00Z,21.6,939.4,46
AHMEDNAGAR,2024-03-01T01:00:00Z,23.6,940.8,40
AHMEDNAGAR,2024-03-01T02:00:00Z,24.1,942.0,41
AHMEDNAGAR,2024-03-01T03:00:00Z,26.5,943.1,38
AHMEDNAGAR,2024-03-01T04:00:00Z,29.0,943.7,33
AHMEDNAGAR,2024-03-01T05:00:00Z,31.0,943.9,29
AHMEDNAGAR,2024-03-01T06:00:00Z,32.7,943.6,24
AHMEDNAGAR,2024-03-01T07:00:00Z,33.2,942.7,22
AHMEDNAGAR,2024-03-01T08:00:00Z,33.7,941.6,22
AHMEDNAGAR,2024-03-01T09:00:00Z,34.2,940.7,21
AHMEDNAGAR,2024-03-01T10:00:00Z,34.0,939.8,21
AHMEDNAGAR,2024-03-01T11:00:00Z,33.4,939.3,21
AHMEDNAGAR,2024-03-01T12:00:00Z,32.6,939.3,22
AHMEDNAGAR,2024-03-01T13:00:00Z,30.7,938.9,23
AHMEDNAGAR,2024-03-01T14:00:00Z,29.1,939.0,25
AHMEDNAGAR,2024-03-01T15:00:00Z,29.5,940.1,24
AHMEDNAGAR,2024-03-01T16:00:00Z,29.7,941.1,24
AHMEDNAGAR,2024-03-01T17:00:00Z,26.2,940.7,32
AHMEDNAGAR,2024-03-01T18:00:00Z,24.4,940.4,40
AHMEDNAGAR,2024-03-01T19:00:00Z,24.9,940.4,40
AHMEDNAGAR,2024-03-01T20:00:00Z,24.2,939.7,43
AHMEDNAGAR,2024-03-01T21:00:00Z,23.2,939.6,48
AHMEDNAGAR,2024-03-01T22:00:00Z,22.6,939.2,51
AHMEDNAGAR,2024-03-01T23:00:00Z,22.2,939.0,54
AHMEDNAGAR,2024-03-02T00:00:00Z,21.7,939.1,55
AHMEDNAGAR,2024-03-02T01:00:00Z,20.8,939.7,59
AHMEDNAGAR,2024-03-02T02:00:00Z,21.7,941.0,57
AHMEDNAGAR,2024-03-02T03:00:00Z,24.7,942.4,45
AHMEDNAGAR,2024-03-02T04:00:00Z,27.3,943.1,35
AHMEDNAGAR,2024-03-02T05:00:00Z,29.5,943.0,30
AHMEDNAGAR,2024-03-02T06:00:00Z,31.3,942.6,26
AHMEDNAGAR,2024-03-02T07:00:00Z,32.6,941.5,24
AHMEDNAGAR,2024-03-02T08:00:00Z,33.0,940.4,22
AHMEDNAGAR,2024-03-02T09:00:00Z,32.5,939.4,23
AHMEDNAGAR,2024-03-02T10:00:00Z,33.3,938.3,20
AHMEDNAGAR,2024-03-02T11:00:00Z,33.6,937.5,18
AHMEDNAGAR,2024-03-02T12:00:00Z,30.1,938.0,28
AHMEDNAGAR,2024-03-02T13:00:00Z,29.4,938.4,28
AHMEDNAGAR,2024-03-02T14:00:00Z,27.9,938.9,34
AHMEDNAGAR,2024-03-02T15:00:00Z,26.1,939.9,38
AHMEDNAGAR,2024-03-02T16:00:00Z,24.9,940.2,38
AHMEDNAGAR,2024-03-02T17:00:00Z,23.9,940.3,40
AHMEDNAGAR,2024-03-02T18:00:00Z,22.5,940.3,48
AHMEDNAGAR,2024-03-02T19:00:00Z,20.5,939.5,57
AHMEDNAGAR,2024-03-02T20:00:00Z,21.1,939.0,56
AHMEDNAGAR,2024-03-02T21:00:00Z,20.6,938.4,62
AHMEDNAGAR,2024-03-02T22:00:00Z,19.8,938.2,71
AHMEDNAGAR,2024-03-02T23:00:00Z,18.9,938.3,79
AHMEDNAGAR,2024-03-03T00:00:00Z,18.4,938.7,83
AHMEDNAGAR,2024-03-03T01:00:00Z,18.3,939.4,88
AHMEDNAGAR,2024-03-03T02:00:00Z,19.9,940.3,76
AHMEDNAGAR,2024-03-03T03:00:00Z,22.1,941.2,66
AHMEDNAGAR,2024-03-03T04:00:00Z,24.3,941.9,62
AHMEDNAGAR,2024-03-03T05:00:00Z,26.5,942.1,54
AHMEDNAGAR,2024-03-03T06:00:00Z,28.7,941.8,44
AHMEDNAGAR,2024-03-03T07:00:00Z,30.5,940.9,32
AHMEDNAGAR,2024-03-03T08:00:00Z,31.4,940.1,28
AHMEDNAGAR,2024-03-03T09:00:00Z,31.6,939.0,24
AHMEDNAGAR,2024-03-03T10:00:00Z,31.0,938.4,26
AHMEDNAGAR,2024-03-03T11:00:00Z,30.3,938.2,28
AHMEDNAGAR,2024-03-03T12:00:00Z,29.2,938.5,31
AHMEDNAGAR,2024-03-03T13:00:00Z,27.0,938.8,35
AHMEDNAGAR,2024-03-03T14:00:00Z,25.4,939.1,40
AHMEDNAGAR,2024-03-03T15:00:00Z,24.2,939.7,46
AHMEDNAGAR,2024-03-03T16:00:00Z,22.8,940.1,50
AHMEDNAGAR,2024-03-03T17:00:00Z,21.5,940.2,52
AHMEDNAGAR,2024-03-03T18:00:00Z,20.3,939.8,55
AHMEDNAGAR,2024-03-03T19:00:00Z,19.3,939.3,58
AHMEDNAGAR,2024-03-03T20:00:00Z,18.6,938.7,60
AHMEDNAGAR,2024-03-03T21:00:00Z,18.0,938.1,62
AHMEDNAGAR,2024-03-03T22:00:00Z,17.3,937.9,67
AHMEDNAGAR,2024-03-03T23:00:00Z,16.2,938.0,78
AHMEDNAGAR,2024-03-04T00:00:00Z,15.5,938.2,80
AHMEDNAGAR,2024-03-04T01:00:00Z,16.1,939.4,81
AHMEDNAGAR,2024-03-04T02:00:00Z,16.5,940.3,78
AHMEDNAGAR,2024-03-04T03:00:00Z,19.2,941.8,62
AHMEDNAGAR,2024-03-04T04:00:00Z,22.2,942.7,43
AHMEDNAGAR,2024-03-04T05:00:00Z,24.8,943.0,31
AHMEDNAGAR,2024-03-04T06:00:00Z,27.2,942.7,23
AHMEDNAGAR,2024-03-04T07:00:00Z,29.0,942.1,20
AHMEDNAGAR,2024-03-04T08:00:00Z,30.1,941.3,18
AHMEDNAGAR,2024-03-04T09:00:00Z,30.9,940.4,18
AHMEDNAGAR,2024-03-04T10:00:00Z,31.5,939.5,17
AHMEDNAGAR,2024-03-04T11:00:00Z,31.6,939.0,15
AHMEDNAGAR,2024-03-04T12:00:00Z,31.1,939.1,15
AHMEDNAGAR,2024-03-04T13:00:00Z,28.7,939.3,16
AHMEDNAGAR,2024-03-04T14:00:00Z,26.9,939.9,16
AHMEDNAGAR,2024-03-04T15:00:00Z,25.2,940.5,18
AHMEDNAGAR,2024-03-04T16:00:00Z,23.1,941.0,26
AHMEDNAGAR,2024-03-04T17:00:00Z,21.6,940.9,32
AHMEDNAGAR,2024-03-04T18:00:00Z,20.7,940.9,34
AHMEDNAGAR,2024-03-04T19:00:00Z,19.8,940.4,35
AHMEDNAGAR,2024-03-04T20:00:00Z,19.1,940.0,35
AHMEDNAGAR,2024-03-04T21:00:00Z,18.5,939.5,34
AHMEDNAGAR,2024-03-04T22:00:00Z,18.0,939.0,34
AHMEDNAGAR,2024-03-04T23:00:00Z,17.4,938.7,35
AHMEDNAGAR,2024-03-05T00:00:00Z,16.9,938.8,37
AHMEDNAGAR,2024-03-05T01:00:00Z,17.1,939.6,45
AHMEDNAGAR,2024-03-05T02:00:00Z,17.9,940.5,44
AHMEDNAGAR,2024-03-05T03:00:00Z,21.1,942.2,34
AHMEDNAGAR,2024-03-05T04:00:00Z,24.1,943.5,26
AHMEDNAGAR,2024-03-05T05:00:00Z,27.0,943.8,22
AHMEDNAGAR,2024-03-05T06:00:00Z,29.3,943.3,19
AHMEDNAGAR,2024-03-05T07:00:00Z,31.0,942.0,18
AHMEDNAGAR,2024-03-05T08:00:00Z,32.1,940.9,17
AHMEDNAGAR,2024-03-05T09:00:00Z,32.7,939.7,17
AHMEDNAGAR,2024-03-05T10:00:00Z,32.8,938.8,17
AHMEDNAGAR,2024-03-05T11:00:00Z,32.4,938.7,18
AHMEDNAGAR,2024-03-05T12:00:00Z,31.0,938.9,20
AHMEDNAGAR,2024-03-05T13:00:00Z,29.8,938.4,15
AHMEDNAGAR,2024-03-05T14:00:00Z,28.0,938.6,15
AHMEDNAGAR,2024-03-05T15:00:00Z,26.7,939.7,25
AHMEDNAGAR,2024-03-05T16:00:00Z,25.4,940.7,29
AHMEDNAGAR,2024-03-05T17:00:00Z,24.2,941.0,29
AHMEDNAGAR,2024-03-05T18:00:00Z,23.0,940.6,29
AHMEDNAGAR,2024-03-05T19:00:00Z,21.9,940.1,32
AHMEDNAGAR,2024-03-05T20:00:00Z,20.8,939.7,35
AHMEDNAGAR,2024-03-05T21:00:00Z,20.2,939.2,36
AHMEDNAGAR,2024-03-05T22:00:00Z,19.8,938.8,37
AHMEDNAGAR,2024-03-05T23:00:00Z,19.1,938.7,39
AHMEDNAGAR,2024-03-06T00:00:00Z,17.7,939.0,45
AHMEDNAGAR,2024-03-06T01:00:00Z,18.2,939.6,47
AHMEDNAGAR,2024-03-06T02:00:00Z,19.4,940.5,44
AHMEDNAGAR,2024-03-06T03:00:00Z,23.1,942.0,35
AHMEDNAGAR,2024-03-06T04:00:00Z,26.9,943.2,28
AHMEDNAGAR,2024-03-06T05:00:00Z,29.9,943.5,20
AHMEDNAGAR,2024-03-06T06:00:00Z,31.5,942.9,18
AHMEDNAGAR,2024-03-06T07:00:00Z,32.6,941.8,18
AHMEDNAGAR,2024-03-06T08:00:00Z,33.7,940.5,18
AHMEDNAGAR,2024-03-06T09:00:00Z,33.8,939.2,16
AHMEDNAGAR,2024-03-06T10:00:00Z,33.5,938.3,16
AHMEDNAGAR,2024-03-06T11:00:00Z,33.9,937.7,14
AHMEDNAGAR,2024-03-06T12:00:00Z,31.8,937.8,16
AHMEDNAGAR,2024-03-06T13:00:00Z,29.0,938.8,14
AHMEDNAGAR,2024-03-06T14:00:00Z,27.5,939.5,11
AHMEDNAGAR,2024-03-06T15:00:00Z,26.2,940.1,12
AHMEDNAGAR,2024-03-06T16:00:00Z,24.9,940.8,14
AHMEDNAGAR,2024-03-06T17:00:00Z,23.3,941.0,18
AHMEDNAGAR,2024-03-06T18:00:00Z,21.9,940.7,22
AHMEDNAGAR,2024-03-06T19:00:00Z,20.9,940.2,26
AHMEDNAGAR,2024-03-06T20:00:00Z,20.0,939.2,28
AHMEDNAGAR,2024-03-06T21:00:00Z,19.1,938.5,30
AHMEDNAGAR,2024-03-06T22:00:00Z,18.6,937.8,31
AHMEDNAGAR,2024-03-06T23:00:00Z,18.3,937.6,32
AHMEDNAGAR,2024-03-07T00:00:00Z,18.2,938.0,32
AHMEDNAGAR,2024-03-07T01:00:00Z,17.9,939.1,36
AHMEDNAGAR,2024-03-07T02:00:00Z,19.1,939.9,33
AHMEDNAGAR,2024-03-07T03:00:00Z,23.3,941.7,26
AHMEDNAGAR,2024-03-07T04:00:00Z,26.6,942.7,20
AHMEDNAGAR,2024-03-07T05:00:00Z,28.7,943.1,17
AHMEDNAGAR,2024-03-07T06:00:00Z,30.1,942.6,16
AHMEDNAGAR,2024-03-07T07:00:00Z,31.3,941.8,15
AHMEDNAGAR,2024-03-07T08:00:00Z,32.2,940.7,14
AHMEDNAGAR,2024-03-07T09:00:00Z,32.6,939.4,13
AHMEDNAGAR,2024-03-07T10:00:00Z,32.5,938.8,14
AHMEDNAGAR,2024-03-07T11:00:00Z,32.0,938.6,16
AHMEDNAGAR,2024-03-07T12:00:00Z,31.1,938.6,16
AHMEDNAGAR,2024-03-07T13:00:00Z,28.9,939.4,19
AHMEDNAGAR,2024-03-07T14:00:00Z,27.4,939.7,21
AHMEDNAGAR,2024-03-07T15:00:00Z,26.1,940.1,23
AHMEDNAGAR,2024-03-07T16:00:00Z,25.3,940.6,26
AHMEDNAGAR,2024-03-07T17:00:00Z,24.1,941.0,29
AHMEDNAGAR,2024-03-07T18:00:00Z,23.1,940.7,34
AHMEDNAGAR,2024-03-07T19:00:00Z,22.2,940.4,36
AHMEDNAGAR,2024-03-07T20:00:00Z,21.2,939.9,38
AHMEDNAGAR,2024-03-07T21:00:00Z,20.5,939.3,38
AHMEDNAGAR,2024-03-07T22:00:00Z,19.9,939.0,39
AHMEDNAGAR,2024-03-07T23:00:00Z,19.2,939.1,41
AHMEDNAGAR,2024-03-08T00:00:00Z,18.5,939.4,43
AHMEDNAGAR,2024-03-08T01:00:00Z,19.1,940.2,41
AHMEDNAGAR,2024-03-08T02:00:00Z,20.3,941.1,38
AHMEDNAGAR,2024-03-08T03:00:00Z,24.1,942.6,30
AHMEDNAGAR,2024-03-08T04:00:00Z,27.0,943.4,23
AHMEDNAGAR,2024-03-08T05:00:00Z,29.1,943.7,18
AHMEDNAGAR,2024-03-08T06:00:00Z,30.5,943.2,17
AHMEDNAGAR,2024-03-08T07:00:00Z,31.8,942.3,16
AHMEDNAGAR,2024-03-08T08:00:00Z,32.7,941.3,15
AHMEDNAGAR,2024-03-08T09:00:00Z,33.1,940.2,15
AHMEDNAGAR,2024-03-08T10:00:00Z,33.1,939.6,15
AHMEDNAGAR,2024-03-08T11:00:00Z,32.6,939.3,15
AHMEDNAGAR,2024-03-08T12:00:00Z,32.1,939.0,15
AHMEDNAGAR,2024-03-08T13:00:00Z,27.9,939.9,20
AHMEDNAGAR,2024-03-08T14:00:00Z,25.0,939.2,23
